"","this_player","min_age","max_age","num_years","num_teams","pts_prime","max_avg_pts"
"167.218","John Thomas",22,30,8,10,23,"Did Not Play (other pro league—Domincan Republic, China)"
"167.221","Kenny Thomas",22,32,10,4,27,"14.5"
"167.224","Kurt Thomas",23,40,17,10,30,"14"
"167.227","Lance Thomas",23,29,6,5,26,"8.3"
"167.230","Malcolm Thomas",23,26,3,6,26,"2.6"
"167.234","Ronald Thomas",22,25,3,1,22,"4.7"
"167.237","Terry Thomas",22,22,0,1,22,"2.8"
"167.240","Tim Thomas",20,32,12,8,26,"15.8"
"167.243","Tyrus Thomas",20,28,8,5,22,"Did Not Play"
"167.246","Willis Thomas",NA,NA,NA,3,NA,"12.3"
"167.248","Trey Thompkins",21,21,0,1,21,"2.4"
"167.251","Bernard Thompson",22,26,4,3,23,"8.5"
"167.254","Billy Thompson",23,28,5,3,26,"11"
"167.257","Brooks Thompson",24,27,3,6,26,"6.8"
"167.261","Corny Thompson",22,22,0,1,22,"2.8"
"167.264","David Thompson",21,29,8,3,23,"27.2"
"167.267","Dijon Thompson",22,23,1,2,22,"2.8"
"167.270","George Thompson",22,27,5,4,24,"27"
"167.273","Hollis Thompson",22,25,3,3,24,"9.8"
"167.276","Jack Thompson",22,22,0,1,22,"1"
"167.279","Jason Thompson",22,29,7,4,23,"12.5"
"167.282","John Thompson",23,24,1,1,23,"3.6"
"167.285","Kevin Thompson",22,22,0,1,22,"0.9"
"167.288","Klay Thompson",21,27,6,1,26,"22.3"
"167.291","LaSalle Thompson",21,35,14,6,27,"15"
"167.294","Mychal Thompson",24,36,12,5,27,"Did Not Play (injury—leg)"
"167.297","Mychel Thompson",23,23,0,1,23,"3.6"
"167.300","Paul Thompson",22,24,2,4,23,"10.5"
"167.303","Stephen Thompson",23,23,0,3,23,"2"
"167.306","Tristan Thompson",20,26,6,1,21,"11.7"
"167.309","Skip Thoren",24,26,2,2,25,"16.7"
"167.312","Rod Thorn",22,29,7,5,26,"15.2"
"167.315","Al Thornton",24,27,3,4,25,"16.8"
"167.318","Bob Thornton",23,33,10,7,23,"Did Not Play (other pro league—Italy)"
"167.321","Dallas Thornton",22,23,1,1,23,"8.8"
"167.324","Marcus Thornton",22,29,7,8,23,"21.3"
"167.327","Sindarius Thornwell",23,23,0,1,23,"3.9"
"167.330","Otis Thorpe",22,38,16,10,25,"20.8"
"167.333","Sedale Threatt",22,35,13,6,30,"15.1"
"167.336","Nate Thurmond",22,35,13,5,28,"21.9"
"167.339","Mel Thurston",29,29,0,1,29,"5.6"
"167.342","Hal Tidrick",33,33,0,3,33,"9.7"
"167.345","Dan Tieman",22,22,0,1,22,"1.2"
"167.348","Darren Tillis",22,23,1,4,22,"4.1"
"167.351","Jack Tingle",23,24,1,2,23,"2.4"
"167.354","George Tinsley",23,25,2,5,23,"Did Not Play"
"167.357","Jamaal Tinsley",23,35,12,4,26,"Did Not Play"
"167.360","Wayman Tisdale",21,32,11,4,25,"22.3"
"167.363","Mike Tobey",22,22,0,1,22,"1"
"167.366","Mike Todorovich",26,27,1,3,26,"13.6"
"167.369","Ray Tolbert",23,30,7,9,24,"Did Not Play (other pro league—Italy)"
"167.372","Tom Tolbert",23,29,6,4,24,"8.8"
"167.376","Anthony Tolliver",23,32,9,10,24,"12.3"
"167.379","Dean Tolson",23,26,3,2,25,"Did Not Play (other pro league—EBA)"
"167.382","Rudy Tomjanovich",22,32,10,2,25,"24.5"
"167.385","Andrew Toney",23,30,7,1,26,"20.4"
"167.388","Sedric Toney",23,31,8,9,23,"Did Not Play (other pro league—CBA)"
"167.391","Andy Tonkovich",26,26,0,1,26,"2.6"
"167.394","Andy Toolson",25,30,5,4,25,"Did Not Play (other pro league—Spain)"
"167.397","Jack Toomay",25,27,2,6,25,"10.9"
"167.400","Bernard Toone",23,23,0,1,23,"2.4"
"167.403","Irv Torgoff",29,31,2,4,29,"8.4"
"167.406","Gene Tormohlen",25,32,7,3,29,"Did Not Play (retired)"
"167.409","Oscar Torres",25,26,1,2,25,"6"
"167.411","Bill Tosheff",25,27,2,2,26,"11.3"
"167.414","Bob Tough",28,29,1,4,28,"8.8"
"167.417","Axel Toupane",23,24,1,4,24,"5.5"
"167.419","Monte Towe",22,23,1,2,22,"3"
"167.422","Keith Tower",23,26,3,3,25,"2.4"
"167.425","Blackie Towery",28,29,1,4,28,"11.5"
"167.428","Linton Townes",23,25,2,5,23,"4.5"
"167.431","Karl-Anthony Towns",20,22,2,1,21,"25.1"
"167.434","Raymond Townsend",23,26,3,3,24,"Did Not Play (other pro league—CBA)"
"167.437","George Trapp",23,28,5,2,24,"11.3"
"167.440","John Trapp",23,27,4,5,27,"10.7"
"167.443","Robert Traylor",21,27,6,4,23,"5.7"
"167.446","Gary Trent",21,29,8,5,24,"16"
"167.449","Jeff Trepagnier",22,24,2,2,23,"5.6"
"167.452","John Tresvant",25,33,8,7,29,"13.6"
"167.455","Dick Triptow",26,27,1,2,26,"6.1"
"167.458","Kelly Tripucka",22,31,9,3,23,"26.5"
"167.461","Ansley Truitt",22,22,0,1,22,"2.4"
"167.464","Cezary Trybanski",23,24,1,4,23,"0.9"
"167.466","Jake Tsakalidis",21,27,6,4,22,"7.3"
"167.468","John Tschogl",22,24,2,2,24,"3.1"
"167.471","Lou Tsioropoulos",26,28,2,1,27,"7.7"
"167.474","Nikoloz Tskitishvili",19,22,3,5,19,"3.9"
"167.476","Al Tucker",24,28,4,6,24,"13.1"
"167.479","Alando Tucker",23,25,2,3,24,"4.6"
"167.482","Anthony Tucker",25,25,0,1,25,"3.9"
"167.486","Jim Tucker",22,24,2,1,22,"5.3"
"167.489","P.J. Tucker",21,32,11,9,28,"Did Not Play (other pro league—Ukraine)"
"167.492","Trent Tucker",23,33,10,3,27,"11.4"
"167.495","Ronny Turiaf",23,32,9,8,25,"6.6"
"167.498","Mirsad Turkcan",23,23,0,3,23,"2.9"
"167.500","Hedo Turkoglu",21,35,14,7,28,"19.5"
"167.502","Andre Turner",22,27,5,8,26,"5.9"
"167.505","Bill Turner",23,28,5,6,24,"7.8"
"167.508","Elston Turner",22,29,7,3,22,"8.3"
"167.511","Evan Turner",22,29,7,5,25,"17.4"
"167.514","Gary Turner",NA,NA,NA,1,NA,"3"
"167.516","Henry Turner",23,28,5,4,23,"Did Not Play (other pro league—Italy)"
"167.519","Herschell Turner",29,29,0,3,29,"3.6"
"167.522","Jack Turner",24,24,0,1,24,"4.3"
"167.525","Jack Turner",22,22,0,1,22,"4.8"
"167.528","Jeff Turner",22,33,11,3,28,"Did Not Play (other pro league—Italy)"
"167.531","John Turner",24,24,0,1,24,"2.8"
"167.535","Myles Turner",19,21,2,1,20,"14.5"
"167.538","Wayne Turner",23,23,0,1,23,"1.3"
"167.541","Melvin Turpin",24,29,5,4,25,"Did Not Play (other pro league—Spain)"
"167.544","Dave Twardzik",22,29,7,2,24,"13.6"
"167.547","Jack Twyman",21,31,10,2,25,"31.2"
"167.550","B.J. Tyler",23,23,0,1,23,"3.5"
"167.554","Jeremy Tyler",20,22,2,4,20,"4.9"
"167.556","Terry Tyler",22,32,10,3,24,"13.4"
"167.559","Charlie Tyra",22,26,4,2,24,"12.8"
"174.36","Edwin Ubiles",25,25,0,1,25,"3.5"
"174.39","Ekpe Udoh",23,30,7,6,24,"Did Not Play"
"174.43","Ime Udoka",26,33,7,6,29,"Did Not Play (other pro league—France, Spain)"
"174.47","Beno Udrih",22,34,12,9,28,"13.7"
"174.49","Roko Ukic",24,25,1,2,24,"4.2"
"174.51","Tyler Ulis",21,22,1,1,22,"7.8"
"174.54","Wes Unseld",22,34,12,3,23,"16.2"
"174.57","Hal Uplinger",24,24,0,1,24,"3.7"
"174.60","Kelvin Upshaw",26,28,2,5,26,"7"
"174.63","Jarrod Uthoff",23,23,0,1,23,"4.4"
"174.66","Ben Uzoh",22,23,1,4,23,"4.8"
"181.36","Stephen Vacendak",23,25,2,4,24,"12.4"
"181.39","Jonas Valanciunas",20,25,5,1,23,"12.8"
"181.41","Darnell Valentine",22,31,9,5,23,"Did Not Play"
"181.44","Denzel Valentine",23,24,1,1,24,"10.2"
"181.47","Ronnie Valentine",23,23,0,1,23,"3.5"
"181.50","John Vallely",22,23,1,3,23,"5.9"
"181.53","Dick Van Arsdale",22,33,11,2,27,"21.9"
"181.56","Tom Van Arsdale",22,33,11,7,27,"22.9"
"181.59","Butch van Breda Kolff",24,27,3,1,26,"7"
"181.62","Jan van Breda Kolff",23,31,8,6,25,"10.2"
"181.65","Nick Van Exel",22,34,12,7,30,"21.4"
"181.69","Keith Van Horn",22,30,8,6,23,"21.8"
"181.72","Norm Van Lier",22,31,9,4,23,"16"
"181.75","Dennis Van Zant",23,23,0,1,23,"2"
"181.78","Gene Vance",24,28,4,3,25,"10.3"
"181.81","Logan Vander Velden",24,24,0,1,24,"0.6"
"181.84","Ernie Vandeweghe",21,27,6,2,24,"Did Not Play (other—medical school)"
"181.87","Kiki Vandeweghe",22,34,12,5,25,"29.4"
"181.90","Nick Vanos",22,23,1,1,22,"4.9"
"181.93","David Vanterpool",27,27,0,1,27,"5.5"
"181.96","Fred VanVleet",22,23,1,1,23,"8.6"
"181.99","Ratko Varda",22,22,0,1,22,"5"
"181.101","Anderson Varejao",22,34,12,3,30,"14.1"
"181.103","Jarvis Varnado",24,25,1,5,25,"4.3"
"181.106","Greivis Vasquez",24,30,6,7,26,"13.9"
"181.109","Chico Vaughn",22,29,7,5,27,"19.9"
"181.112","David Vaughn",22,23,1,1,22,"11.7"
"181.115","David Vaughn",22,25,3,5,24,"5.2"
"181.118","Jacque Vaughn",22,33,11,5,26,"6.6"
"181.121","Rashad Vaughn",19,21,2,4,20,"3.5"
"181.124","Virgil Vaughn",28,28,0,1,28,"2.6"
"181.127","Loy Vaught",22,32,10,5,26,"17.5"
"181.130","Bob Verga",22,28,6,9,24,"Did Not Play"
"181.133","Pete Verhoeven",22,27,5,4,22,"4.9"
"181.136","Jan Vesely",21,23,2,3,21,"4.7"
"181.138","Gundars Vetra",25,25,0,1,25,"3.5"
"181.140","Joao Vianna",25,25,0,1,25,"2"
"181.142","Charlie Villanueva",21,31,10,4,24,"16.2"
"181.145","Jay Vincent",22,30,8,7,22,"21.4"
"181.148","Sam Vincent",22,28,6,5,24,"13"
"181.151","Marcus Vinicius",22,23,1,2,23,"2.2"
"181.153","Fred Vinson",24,29,5,6,29,"Did Not Play (other pro league—USBL)"
"181.156","Claude Virden",25,25,0,1,25,"9.9"
"181.159","Gary Voce",24,24,0,1,24,"2"
"181.162","Floyd Volker",28,28,0,3,28,"9.6"
"181.165","Alexander Volkov",25,27,2,2,27,"Did Not Play (injury)"
"181.167","Whitey Von Nieda",27,27,0,3,27,"6.2"
"181.170","Noah Vonleh",19,22,3,4,22,"6.9"
"181.173","Jake Voskuhl",23,31,8,5,26,"6.6"
"181.176","Danny Vranes",23,29,6,2,25,"8.4"
"181.179","Slavko Vranes",21,21,0,1,21,"0"
"181.181","Stojko Vrankovic",27,35,8,4,33,"Did Not Play (other pro league—Greece)"
"181.183","Brett Vroman",25,25,0,1,25,"3.1"
"181.187","Jackson Vroman",23,24,1,4,23,"5.4"
"181.190","Nikola Vucevic",21,27,6,2,24,"19.3"
"181.193","Sasha Vujacic",20,32,12,6,26,"Did Not Play"
"188.36","Dwyane Wade",22,36,14,4,27,"30.2"
"188.39","Mark Wade",22,24,2,3,22,"Did Not Play (other pro league—CBA)"
"188.43","Von Wafer",20,26,6,9,23,"Did Not Play (other pro league—Greece)"
"188.46","Clint Wager",30,30,0,1,30,"2.3"
"188.49","Dajuan Wagner",19,23,4,3,19,"Did Not Play (illness—colitis)"
"188.52","Danny Wagner",27,27,0,1,27,"6.3"
"188.55","Milt Wagner",24,27,3,4,27,"Did Not Play (other pro league—CBA)"
"188.58","Phillip Wagner",23,23,0,1,23,"3"
"188.61","Dion Waiters",21,26,5,4,22,"15.9"
"188.64","Granville Waiters",23,27,4,3,23,"3.6"
"188.67","Andre Wakefield",24,25,1,4,24,"2.4"
"188.70","Neal Walk",21,28,7,4,24,"20.2"
"188.73","Andy Walker",21,21,0,1,21,"4.5"
"188.76","Antoine Walker",20,31,11,6,24,"23.4"
"188.79","Brady Walker",27,30,3,4,27,"8.3"
"188.82","Chet Walker",22,34,12,3,30,"22"
"188.85","Darrell Walker",22,31,9,6,23,"13.5"
"188.88","Foots Walker",23,32,9,2,27,"10.1"
"188.91","Henry Walker",21,27,6,5,22,"Did Not Play"
"188.94","Horace Walker",24,24,0,1,24,"6.7"
"188.97","Jimmy Walker",23,31,8,5,27,"21.3"
"188.100","Kemba Walker",21,27,6,2,26,"23.2"
"188.103","Kenny Walker",22,30,8,4,22,"Did Not Play (other pro league—Spain)"
"188.106","Phil Walker",21,21,0,1,21,"4.5"
"188.109","Samaki Walker",20,29,9,6,21,"8.9"
"188.112","Wally Walker",22,29,7,4,27,"9.9"
"188.115","John Wall",20,27,7,1,26,"23.1"
"188.118","Ben Wallace",22,37,15,7,30,"9.7"
"188.121","Gerald Wallace",19,32,13,7,25,"19.4"
"188.124","John Wallace",22,29,7,6,23,"Did Not Play (other pro league—Greece)"
"188.127","Rasheed Wallace",21,38,17,8,29,"Did Not Play (retired)"
"188.130","Red Wallace",28,28,0,3,28,"11.5"
"188.133","Tyrone Wallace",23,23,0,1,23,"9.7"
"188.136","Dwight Waller",23,26,3,3,24,"Did Not Play"
"188.139","Jamie Waller",23,23,0,1,23,"4.7"
"188.145","Jim Walsh",27,27,0,1,27,"2"
"188.148","Matt Walsh",23,23,0,1,23,"1"
"188.151","Rex Walters",23,29,6,4,26,"6.8"
"188.155","Paul Walther",22,27,5,5,24,"12.2"
"188.158","Isaac Walthour",23,23,0,1,23,"0.5"
"188.160","Bill Walton",22,34,12,5,25,"Did Not Play (injury—foot)"
"188.163","Derrick Walton",22,22,0,1,22,"1.8"
"188.166","Lloyd Walton",23,27,4,2,25,"5"
"188.169","Luke Walton",23,32,9,3,26,"11.4"
"188.172","Bobby Wanzer",27,35,8,1,30,"15.7"
"188.175","Perry Warbington",22,22,0,1,22,"2"
"188.178","Charlie Ward",24,34,10,4,33,"8.7"
"188.181","Gerry Ward",22,25,3,4,25,"4.2"
"188.184","Henry Ward",24,25,1,2,24,"5.4"
"188.187","Casper Ware",24,24,0,1,24,"5.3"
"188.190","Jim Ware",22,24,2,3,24,"7"
"188.193","Ben Warley",26,33,7,7,31,"17.4"
"188.196","Bob Warlick",24,28,4,6,28,"10"
"188.199","Cornell Warner",22,28,6,5,26,"7.6"
"188.202","Jameel Warney",24,24,0,1,24,"5.7"
"188.205","Bob Warren",22,29,7,8,25,"17.4"
"188.208","John Warren",22,26,4,2,23,"11.5"
"188.211","T.J. Warren",21,24,3,1,24,"19.6"
"188.214","Willie Warren",21,21,0,1,21,"1.9"
"188.217","Bryan Warrick",23,26,3,5,26,"7"
"188.220","Hakim Warrick",23,30,7,7,24,"12.7"
"188.223","Chris Washburn",21,22,1,3,22,"4.1"
"188.226","Bobby Washington",22,24,2,2,23,"7.4"
"188.229","Darius Washington",22,22,0,1,22,"2.9"
"188.232","Donald Washington",22,23,1,2,23,"4"
"188.235","Duane Washington",23,28,5,5,23,"Did Not Play (suspended—substance abuse)"
"188.238","Eric Washington",23,24,1,1,23,"7.7"
"188.241","Jim Washington",22,32,10,6,25,"14"
"188.244","Kermit Washington",22,36,14,7,28,"Did Not Play (retired)"
"188.247","Pearl Washington",23,25,2,2,24,"9.3"
"188.250","Richard Washington",21,26,5,5,21,"13"
"188.253","Stan Washington",23,23,0,1,23,"0"
"188.256","Trooper Washington",23,28,5,6,24,"15"
"188.259","Wilson Washington",22,23,1,3,22,"8.8"
"188.262","Darryl Watkins",23,27,4,5,27,"Did Not Play (other pro league)"
"188.265","Bobby Watson",24,24,0,3,24,NA
"188.268","C.J. Watson",23,32,9,5,25,"10.3"
"188.271","Earl Watson",22,34,12,8,26,"11.5"
"188.274","Jamie Watson",22,26,4,5,24,"Did Not Play"
"188.277","Ron Watts",22,23,1,1,22,"2"
"188.280","Samuel Watts",22,22,0,1,22,"5.2"
"188.283","Slick Watts",22,27,5,4,24,"13"
"188.286","Maalik Wayns",21,22,1,3,21,"3.3"
"188.289","David Wear",24,24,0,1,24,"0"
"188.293","Travis Wear",24,27,3,3,27,"Did Not Play"
"188.297","Clarence Weatherspoon",22,34,12,7,23,"18.4"
"188.300","Nick Weatherspoon",23,29,6,6,28,"13.8"
"188.303","Kyle Weaver",22,24,2,2,24,"5.6"
"188.306","James Webb",24,24,0,1,24,"1.6"
"188.309","Jeff Webb",22,23,1,3,23,"2.5"
"188.312","Marcus Webb",22,22,0,1,22,"4.3"
"188.315","Spud Webb",22,34,12,6,28,"Did Not Play (other pro league—Italy)"
"188.319","Chris Webber",20,34,14,7,27,"27.1"
"188.322","Briante Weber",23,25,2,6,23,"4.8"
"188.325","Jake Weber",28,28,0,3,28,"3.9"
"188.328","Elnardo Webster",23,23,0,3,23,"7.3"
"188.331","Jeff Webster",24,24,0,1,24,"1.6"
"188.334","Martell Webster",19,28,9,3,26,"11.4"
"188.336","Marvin Webster",23,34,11,6,25,"Did Not Play (illness—hepatitis)"
"188.339","Scott Wedman",22,34,12,5,27,"19"
"188.342","Sonny Weems",22,29,7,6,24,"Did Not Play"
"188.345","Dick Wehr",23,23,0,1,23,"1.3"
"188.348","Brant Weidner",23,23,0,1,23,"1"
"188.351","Bob Weiss",23,34,11,7,27,"11.5"
"188.354","Rick Weitzman",21,21,0,1,21,"1.3"
"188.357","Bonzi Wells",22,31,9,6,25,"17"
"188.360","Bubba Wells",23,23,0,1,23,"3.3"
"188.363","Owen Wells",24,24,0,1,24,"3"
"188.366","Ralph Wells",22,22,0,1,22,"0.7"
"188.369","Chris Welp",24,26,2,4,24,"4.8"
"188.372","Jiri Welsch",23,26,3,5,24,"9.2"
"188.374","Bill Wennington",22,36,14,4,30,"Did Not Play (other pro league—Italy)"
"188.377","Matt Wenstrom",23,23,0,1,23,"1.6"
"188.380","Robert Werdann",22,26,4,3,25,"Did Not Play (other pro league—CBA, USBL)"
"188.383","Ray Wertis",25,26,1,4,25,"5.5"
"188.386","David Wesley",23,36,13,7,30,"17.2"
"188.389","Walt Wesley",22,31,9,9,26,"17.7"
"188.392","David West",23,37,14,5,28,"21"
"188.395","Delonte West",21,28,7,5,23,"12.2"
"188.398","Doug West",22,33,11,2,25,"19.3"
"188.401","Jerry West",22,35,13,1,27,"31.3"
"188.404","Mario West",23,26,3,2,26,"3.7"
"188.407","Mark West",23,39,16,8,27,"11.8"
"188.410","Roland West",23,23,0,1,23,"1"
"188.413","Dexter Westbrook",NA,NA,NA,3,NA,"4.4"
"188.415","Russell Westbrook",20,29,9,1,28,"31.6"
"188.418","Paul Westphal",22,33,11,4,27,"25.2"
"188.421","John Wetzel",23,31,8,4,26,"Did Not Play (military service)"
"188.424","Robert Whaley",23,23,0,1,23,"2.1"
"188.429","Ennis Whatley",21,34,13,12,24,"Did Not Play (other pro league—Philippines)"
"188.432","DeJuan Wheat",24,25,1,2,25,"4.5"
"188.435","Clinton Wheeler",28,29,1,4,29,"7"
"188.438","Tyson Wheeler",23,23,0,1,23,"4"
"188.441","Skippy Whitaker",24,24,0,1,24,"0.7"
"188.444","Andrew White",24,24,0,1,24,"4.6"
"188.448","D.J. White",22,27,5,4,22,"8.9"
"188.451","Derrick White",23,23,0,1,23,"3.2"
"188.454","Eric White",22,23,1,3,22,"10.5"
"188.457","Herb White",22,22,0,1,22,"2.4"
"188.460","Hubie White",23,31,8,5,30,"Did Not Play"
"188.463","Jahidi White",22,28,6,4,24,"8.6"
"188.466","James White",24,30,6,6,24,"Did Not Play (other pro league—Turkey)"
"188.470","Jo Jo White",23,34,11,4,25,"23.1"
"188.473","Okaro White",24,25,1,1,25,"3.3"
"188.476","Randy White",22,26,4,1,25,"9.7"
"188.479","Rodney White",21,24,3,4,22,"9"
"188.482","Rory White",23,27,4,5,26,"11.7"
"188.485","Royce White",22,22,0,1,22,"0"
"188.488","Rudy White",22,27,5,5,27,"Did Not Play"
"188.491","Tony White",22,22,0,4,22,"6.2"
"188.494","Willie White",22,23,1,1,23,"4"
"188.497","Isaiah Whitehead",21,22,1,1,21,"7.4"
"188.500","Jerome Whitehead",22,32,10,7,25,"13.8"
"188.503","Donald Whiteside",27,28,1,2,27,"2.2"
"188.506","Hassan Whiteside",21,28,7,3,27,"Did Not Play"
"188.509","Dwayne Whitfield",23,23,0,1,23,"5"
"188.512","Chris Whitney",22,32,10,6,30,"10.2"
"188.515","Hank Whitney",28,30,2,5,28,"16"
"188.518","Hawkeye Whitney",23,24,1,1,23,"7.4"
"188.521","Shayne Whittington",23,24,1,1,23,"2.9"
"188.524","Sidney Wicks",22,31,9,3,22,"24.5"
"188.527","Ron Widby",22,22,0,1,22,"2.9"
"188.530","Murray Wier",23,23,0,1,23,"7.7"
"188.533","Bob Wiesenhahn",23,23,0,1,23,"2"
"188.536","Andrew Wiggins",19,22,3,1,21,"23.6"
"188.539","Mitchell Wiggins",24,32,8,5,30,"Did Not Play (suspended—substance abuse)"
"188.543","Ken Wilburn",23,24,1,5,24,"4.7"
"188.546","C.J. Wilcox",24,26,2,2,25,"3"
"188.549","Chris Wilcox",20,30,10,7,23,"14.1"
"188.552","D.C. Wilcutt",25,26,1,1,25,"2.3"
"188.555","Gene Wiley",25,30,5,5,27,"Did Not Play"
"188.558","Jacob Wiley",23,23,0,1,23,"0.8"
"188.561","Michael Wiley",23,24,1,2,24,"8.3"
"188.564","Morlon Wiley",22,28,6,6,26,"5.8"
"188.567","Win Wilfong",24,27,3,2,26,"10.1"
"188.570","Lenny Wilkens",23,37,14,4,31,"22.4"
"188.573","Bob Wilkerson",22,28,6,4,25,"13.8"
"188.576","Jamaal Wilkes",21,32,11,3,27,"22.6"
"188.579","James Wilkes",22,24,2,2,23,"5.5"
"188.582","Damien Wilkins",25,38,13,8,28,"Did Not Play"
"188.586","Dominique Wilkins",23,39,16,8,28,"Did Not Play (other pro league—Italy)"
"188.589","Eddie Lee Wilkins",22,30,8,5,30,"Did Not Play (other pro league—Italy)"
"188.592","Gerald Wilkins",22,35,13,5,23,"Did Not Play (injury)"
"188.595","Jeff Wilkins",25,30,5,3,27,"11.5"
"188.598","Dale Wilkinson",24,24,0,3,24,"1.4"
"188.601","Mike Wilks",23,30,7,11,23,"Did Not Play (injury—knee)"
"188.604","Aaron Williams",22,36,14,12,29,"Did Not Play (other pro league—CBA)"
"188.607","Al Williams",22,22,0,1,22,"3.9"
"188.610","Alan Williams",23,25,2,1,24,"7.4"
"188.613","Alvin Williams",23,32,9,5,28,"Did Not Play (injury)"
"188.616","Art Williams",28,35,7,3,28,"8.1"
"188.619","Bernie Williams",24,28,4,2,27,"12.5"
"188.622","Bob Williams",24,25,1,1,24,"3.3"
"188.625","Brandon Williams",22,27,5,6,22,"Did Not Play (other pro league—CBA)"
"188.628","Buck Williams",21,37,16,3,27,"18.3"
"188.631","C.J. Williams",27,27,0,1,27,"5.5"
"188.634","Charles Williams",24,29,5,7,24,"20.8"
"188.637","Chuck Williams",24,31,7,9,26,"17.7"
"188.640","Chuckie Williams",23,23,0,1,23,"1.7"
"188.643","Cliff Williams",23,23,0,1,23,"1.3"
"188.646","Corey Williams",22,23,1,2,23,"2.8"
"188.649","Deron Williams",21,32,11,6,26,"21.3"
"188.652","Derrick Williams",20,26,6,7,21,"12"
"188.655","Duck Williams",23,23,0,1,23,"6.6"
"188.658","Earl Williams",23,27,4,5,27,"Did Not Play"
"188.661","Elliot Williams",22,26,4,7,24,"Did Not Play"
"188.665","Eric Williams",23,34,11,8,25,"19.8"
"188.668","Fly Williams",21,21,0,1,21,"9.4"
"188.671","Frank Williams",22,24,2,2,23,"3.9"
"188.674","Freeman Williams",22,29,7,6,24,"Did Not Play (other pro league—CBA)"
"188.677","Gene Williams",22,22,0,1,22,"0"
"188.680","Gus Williams",22,33,11,5,28,"Did Not Play (holdout)"
"188.683","Guy Williams",24,25,1,2,24,"2.9"
"188.687","Hank Williams",22,22,0,1,22,"4.2"
"188.690","Herb Williams",23,40,17,5,27,"19.9"
"188.693","Hot Rod Williams",24,36,12,3,27,"16.8"
"188.696","Jason Williams",23,35,12,6,26,"Did Not Play (retired)"
"188.700","Jawad Williams",25,27,2,1,26,"4.1"
"188.703","Jay Williams",21,21,0,1,21,"9.5"
"188.706","Jayson Williams",22,30,8,2,28,"13.4"
"188.709","Jerome Williams",23,31,8,5,29,"9.7"
"188.712","John Williams",20,28,8,4,23,"Did Not Play (suspended—overweight)"
"188.715","Jordan Williams",21,21,0,1,21,"4.6"
"188.718","Justin Williams",22,23,1,3,22,"5"
"188.721","Kenny Williams",21,24,3,1,24,"6.3"
"188.724","Kevin Williams",22,27,5,7,26,"Did Not Play (other pro league—CBA)"
"188.728","Lorenzo Williams",23,30,7,8,25,"Did Not Play (injury)"
"188.731","Lou Williams",19,31,12,7,31,"22.6"
"188.733","Marcus Williams",21,24,3,3,21,"6.8"
"188.736","Marcus Williams",21,22,1,3,22,"2"
"188.739","Marvin Williams",19,31,12,3,21,"14.8"
"188.742","Matt Williams",24,24,0,1,24,"1.7"
"188.745","Micheal Williams",22,32,10,8,26,"Did Not Play (injury)"
"188.748","Mike Williams",26,26,0,3,26,"0.9"
"188.752","Milt Williams",25,29,4,5,26,"Did Not Play"
"188.755","Mo Williams",21,33,12,8,26,"17.8"
"188.758","Monty Williams",23,31,8,6,25,"9"
"188.761","Nate Williams",21,28,7,5,23,"15.5"
"188.764","Pete Williams",20,21,1,1,20,"2.8"
"188.767","Ray Williams",23,32,9,7,25,"20.9"
"188.770","Reggie Williams",23,32,9,7,27,"18.2"
"188.773","Reggie Williams",23,30,7,6,23,"Did Not Play"
"188.776","Rickey Williams",25,25,0,1,25,"3.3"
"188.780","Rob Williams",21,22,1,1,22,"10.2"
"188.783","Ron Williams",24,31,7,4,25,"14.8"
"188.786","Sam Williams",24,25,1,1,24,"4.1"
"188.789","Sam Williams",22,25,3,3,23,"8.4"
"188.792","Scott Williams",22,36,14,8,25,"7.6"
"188.795","Sean Williams",21,25,4,5,21,"Did Not Play (other pro league—D-League)"
"188.798","Shammond Williams",23,31,8,10,27,"Did Not Play (other pro league—Spain)"
"188.801","Shawne Williams",20,28,8,9,24,"Did Not Play"
"188.804","Shelden Williams",23,28,5,8,23,"5.5"
"188.807","Sly Williams",22,28,6,3,24,"13.9"
"188.810","Terrence Williams",22,25,3,5,24,"8.8"
"188.813","Travis Williams",28,29,1,1,28,"3.5"
"188.816","Troy Williams",22,23,1,4,22,"9.7"
"188.819","Walt Williams",22,32,10,7,22,"17"
"188.822","Ward Williams",25,25,0,1,25,"4.1"
"188.825","Willie Williams",24,24,0,3,24,"0.9"
"188.828","Corliss Williamson",22,33,11,5,24,"17.7"
"188.831","John Williamson",22,29,7,6,26,"29.5"
"188.834","Vann Williford",23,23,0,1,23,"3.9"
"188.837","Kevin Willis",22,44,22,11,32,"Did Not Play (retired)"
"188.840","Bill Willoughby",18,26,8,8,24,"Did Not Play"
"188.842","Dedric Willoughby",25,25,0,1,25,"7.6"
"188.846","Bob Wilson",25,25,0,1,25,"3.7"
"188.849","Bobby Wilson",NA,NA,NA,1,NA,"8.9"
"188.851","Bobby Wilson",24,27,3,3,25,"7.5"
"188.854","Bubba Wilson",24,24,0,1,24,"1.1"
"188.857","D.J. Wilson",21,21,0,1,21,"1"
"188.860","George Wilson",22,28,6,7,26,"11.6"
"188.863","Isaiah Wilson",23,24,1,2,24,"6.3"
"188.866","Jamil Wilson",27,27,0,1,27,"7"
"188.870","Jasper Wilson",21,22,1,1,22,"5.8"
"188.873","Jim Wilson",NA,NA,NA,1,NA,"1"
